category	subject_prefix	predicate	object_prefix	count_star()
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230424-7	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230424-8	biolink:has_phenotype	ZP	11
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230424-9	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230425-10	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230425-11	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230425-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230425-7	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230425-8	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230426-2	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230426-3	biolink:has_phenotype	ZP	32
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230426-4	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230426-5	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230426-6	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230427-1	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230427-2	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230427-3	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230427-4	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230428-1	biolink:has_phenotype	ZP	11
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230428-2	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230428-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-1	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-10	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-11	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-12	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-2	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-8	biolink:has_phenotype	ZP	29
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230501-9	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230502-1	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230502-10	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230502-11	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230502-3	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230502-5	biolink:has_phenotype	ZP	9
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230502-8	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230502-9	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230503-1	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230503-2	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230503-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230503-5	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230503-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230503-7	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230503-8	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-1	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-12	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-13	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-14	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-15	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-16	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-17	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-18	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-19	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-20	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-21	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-22	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-24	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-25	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-6	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-8	biolink:has_phenotype	ZP	10
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230504-9	biolink:has_phenotype	ZP	21
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230505-1	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230505-11	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230505-14	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230505-15	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230505-16	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230505-19	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230505-3	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230505-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230505-9	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230508-1	biolink:has_phenotype	ZP	14
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230508-2	biolink:has_phenotype	ZP	11
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230508-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230508-5	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230508-6	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230509-11	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230509-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230509-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230509-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230509-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230509-8	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230509-9	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-10	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-12	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-13	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-14	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-16	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-17	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-18	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-22	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-23	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-24	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-31	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-32	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-39	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-42	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-43	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-44	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-45	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-46	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-47	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230510-48	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230511-2	biolink:has_phenotype	ZP	13
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230512-14	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230512-16	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230512-17	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230512-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230512-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230512-5	biolink:has_phenotype	ZP	16
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230512-7	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230512-8	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230514-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230515-2	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230516-1	biolink:has_phenotype	ZP	22
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230516-4	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230517-2	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230517-3	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230517-4	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230517-6	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230517-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230518-3	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230518-4	biolink:has_phenotype	ZP	16
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230518-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230518-7	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230519-1	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230519-2	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230519-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230519-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230519-7	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230520-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230522-1	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230522-2	biolink:has_phenotype	ZP	7
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230522-3	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-1	biolink:has_phenotype	ZP	11
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-10	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-11	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-12	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-15	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-2	biolink:has_phenotype	ZP	30
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-3	biolink:has_phenotype	ZP	10
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-4	biolink:has_phenotype	ZP	17
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-5	biolink:has_phenotype	ZP	11
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-7	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230523-8	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230524-1	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230524-10	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230524-2	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230524-3	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230524-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230524-5	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230524-6	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230524-9	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-1	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-11	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-13	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-17	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-18	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-19	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-2	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-22	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-23	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-3	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-4	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-5	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-6	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-7	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230525-8	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230526-3	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230530-1	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230530-2	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230530-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230530-6	biolink:has_phenotype	ZP	9
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230530-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230531-10	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230531-12	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230531-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230531-5	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230531-6	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230531-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230531-8	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230531-9	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230601-1	biolink:has_phenotype	ZP	10
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230602-2	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230602-3	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230602-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230602-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230602-8	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230605-10	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230605-3	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230605-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230605-7	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230605-8	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230605-9	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230606-1	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230606-3	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230606-5	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230607-1	biolink:has_phenotype	ZP	19
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230607-2	biolink:has_phenotype	ZP	22
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230608-1	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230609-1	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230609-2	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230609-4	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-1	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-10	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-11	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-12	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-13	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-14	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-15	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-2	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-4	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-7	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230612-8	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-10	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-13	biolink:has_phenotype	ZP	8
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-14	biolink:has_phenotype	ZP	9
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-15	biolink:has_phenotype	ZP	25
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-3	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-5	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-6	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-7	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230613-8	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230614-3	biolink:has_phenotype	ZP	17
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-1	biolink:has_phenotype	ZP	4
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-10	biolink:has_phenotype	ZP	5
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-11	biolink:has_phenotype	ZP	12
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-12	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-13	biolink:has_phenotype	ZP	9
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-14	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-15	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-2	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-4	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-5	biolink:has_phenotype	ZP	1
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-6	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-7	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-8	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230615-9	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230616-1	biolink:has_phenotype	ZP	6
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230616-3	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230616-5	biolink:has_phenotype	ZP	3
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230616-7	biolink:has_phenotype	ZP	2
biolink:GenotypeToPhenotypicFeatureAssociation	ZDB-FISH-230616-8	biolink:has_phenotype	ZP	1
